FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
0,Chhattisgarh,BALOD,21.686,21.476,22.216,22.006,21.935,21.874,24.668,23.416,23.194,24.224,23.335,22.109,23.354,21.505,22.346,22.295,23.084,22.273,22.702,22.894,22.247,22.4,22.36,22.64,22.813,23.34,22.658,24.166,22.868,22.662,23.337,23.385,23.551,23.088,22.532,22.079,24.112,22.963,23.514,22.874,23.05,22.785,22.513,21.975,21.987,23.759,22.319,23.271,22.715,22.897,23.215,22.929
1,Telangana,ADILABAD,22.631,22.413,24.245,23.208,23.199,22.746,26.106,24.761,24.763,25.246,24.71,23.685,24.325,22.456,23.861,23.304,24.844,23.832,23.503,24.236,23.858,23.695,24.094,23.888,23.653,24.332,23.685,25.328,23.833,23.771,24.728,24.582,24.837,24.071,24.201,22.99,24.461,24.004,25.068,24.569,24.451,24.649,24.066,23.623,24.306,26.136,23.455,24.696,24.789,24.672,24.637,24.803
2,Madhya Pradesh,AGAR-MALWA,20.91,20.506,21.741,20.969,20.567,20.607,23.198,23.181,21.889,22.924,22.426,21.132,22.377,20.07,21.516,21.226,21.9,21.802,21.594,22.321,21.992,21.6,21.732,22.077,21.17,21.903,21.08,20.626,21.373,20.364,22.447,22.541,23.638,22.619,22.185,21.564,22.807,21.923,23.056,21.887,22.122,22.505,21.768,21.176,21.969,22.753,22.06,21.994,21.736,21.442,21.805,21.102
3,Uttar Pradesh,AGRA,21.233,20.674,21.437,19.985,20.38,20.512,21.59,22.263,21.073,22.577,21.767,20.605,21.702,20.581,20.599,20.778,21.005,21.29,21.59,20.425,21.171,20.982,21.23,21.312,21.542,21.561,20.863,19.231,21.811,21.386,22.161,21.622,22.005,20.837,21.085,20.124,22.145,21.196,22.447,21.189,21.634,21.634,21.039,21.013,21.335,22.289,22.164,21.886,20.893,20.535,21.288,21.125
4,Maharashtra,AHMEDNAGAR,21.882,21.544,24.51,22.506,21.923,21.999,24.673,23.645,23.87,24.278,24.387,22.758,24.142,22.168,23.287,23.247,23.846,23.084,22.355,22.982,23.008,22.785,23.114,22.648,22.682,23.231,22.382,24.118,22.333,22.153,23.012,23.198,24.132,23.815,23.209,22.534,23.926,23.699,24.131,23.48,23.692,23.792,23.67,23.414,23.8,25.067,22.861,23.493,23.898,23.808,24.014,23.876
5,Gujarat,AHMEDABAD,24.326,24.005,25.305,24.193,24.427,23.902,25.884,26.328,25.353,25.514,25.918,23.956,25.698,23.243,24.438,24.66,25.182,26.642,25.161,25.419,25.113,24.82,25.215,25.878,24.832,25.714,24.539,24.473,24.808,24.72,25.864,25.707,26.199,25.142,25.468,24.154,25.894,25.033,26.013,25.573,25.299,26.115,25.383,24.876,25.969,26.215,25.18,25.298,25.632,25.539,25.623,25.175
6,Rajasthan,AJMER,21.319,21.404,21.32,20.73,20.216,20.234,21.904,22.463,21.964,22.239,22.167,20.948,21.716,20.482,21.425,21.7,21.618,22.608,22.167,22.242,21.919,21.574,21.95,22.869,21.827,22.599,21.683,19.896,22.191,22.341,23.39,23.074,23.847,22.063,22.095,21.454,22.703,22.22,23.684,22.607,21.905,22.689,22.101,21.565,22.476,22.916,22.998,22.399,21.812,21.376,21.936,21.35
7,Maharashtra,AKOLA,22.654,22.555,24.279,23.112,22.759,22.246,25.408,24.228,24.394,25.146,25.219,23.587,25.237,22.272,23.931,23.407,24.861,23.892,23.264,24.785,23.588,23.95,23.551,23.673,23.704,24.396,23.132,24.732,23.661,23.425,24.908,24.252,24.637,23.863,23.903,22.621,24.413,23.834,25.003,23.935,24.507,24.374,24.039,23.909,24.2,25.702,23.264,24.393,24.203,23.678,24.619,24.381
8,Uttar Pradesh,ALIGARH,20.668,20.372,21.005,19.584,20.0,20.009,21.331,21.96,20.799,22.061,21.181,19.953,20.948,20.15,20.164,20.455,20.531,21.175,21.178,20.179,20.604,20.258,20.816,20.788,20.88,21.027,20.208,18.786,20.99,20.844,21.476,21.094,21.202,20.139,20.379,19.302,21.23,20.498,21.704,20.404,21.034,21.013,20.187,20.21,20.359,21.605,21.327,20.957,19.925,19.709,20.08,20.395
9,Madhya Pradesh,ALIRAJPUR,23.217,22.75,24.101,23.453,23.125,22.841,25.258,24.696,24.157,24.759,25.718,22.62,24.247,21.606,22.817,23.055,23.65,24.597,23.081,23.678,23.271,23.336,23.256,23.694,23.051,23.71,22.631,23.166,23.086,22.529,24.608,24.183,24.27,23.572,23.701,22.834,24.151,23.096,24.373,23.429,23.729,23.907,23.434,22.934,23.621,24.578,23.014,23.334,23.642,23.578,23.836,23.114
10,Uttar Pradesh,PRAYAGRAJ,21.352,20.928,21.508,21.078,21.469,21.041,22.387,22.219,21.355,23.298,21.87,20.55,21.626,20.646,21.45,21.441,21.411,21.255,21.763,21.467,21.618,20.972,21.908,22.106,22.205,22.399,21.245,21.109,22.67,22.262,22.608,22.55,22.317,21.727,21.682,21.518,22.305,21.82,22.436,21.906,22.567,21.734,21.213,21.294,20.875,22.891,21.714,22.542,21.819,21.478,22.365,21.822
11,Rajasthan,ALWAR,20.346,20.167,20.772,19.28,19.709,19.74,20.686,21.36,20.53,21.568,20.886,19.906,20.768,19.542,20.131,20.222,20.397,21.247,20.83,20.296,20.471,20.481,20.668,20.82,21.194,21.072,19.785,18.448,20.715,20.972,21.457,21.087,21.55,20.107,20.337,19.769,21.212,20.426,21.983,20.787,20.556,21.034,20.533,20.396,20.897,21.636,21.737,21.24,20.455,20.044,20.525,20.404
12,Haryana,AMBALA,18.422,18.311,18.457,17.351,17.705,17.796,18.415,18.765,18.105,18.925,18.24,17.445,18.374,17.546,17.724,18.176,17.61,18.989,18.763,18.294,18.441,18.174,18.76,18.381,18.172,18.641,17.902,16.568,18.649,18.617,19.153,19.327,18.721,18.147,18.788,18.093,18.908,18.146,19.422,18.062,18.407,19.028,18.407,18.692,18.543,19.162,20.201,19.184,18.45,18.206,18.548,18.922
13,Uttar Pradesh,AMBEDKAR NAGAR,21.39,21.401,21.769,21.438,21.531,21.133,21.603,21.874,21.714,22.724,22.196,21.096,21.686,21.268,21.584,21.636,21.44,21.541,22.037,21.489,21.479,20.779,21.677,21.711,21.606,22.275,21.308,21.16,22.766,22.042,22.256,21.586,21.906,21.388,21.557,21.359,22.199,21.65,22.134,21.479,22.125,21.291,20.618,20.855,20.227,22.01,21.195,21.801,21.256,20.701,21.67,21.439
14,Uttar Pradesh,AMETHI,21.093,21.138,21.485,21.127,21.154,20.684,21.439,21.765,21.268,22.462,21.575,19.964,21.142,20.96,21.386,21.346,21.213,20.948,21.801,21.247,21.48,20.727,21.514,21.98,22.37,22.15,20.99,20.593,22.441,21.908,22.244,21.9,21.838,21.396,21.404,21.244,21.751,21.391,21.933,21.359,22.002,21.099,20.376,20.581,20.065,22.031,21.011,21.797,21.125,20.882,21.689,21.573
15,Maharashtra,AMRAVATI,22.206,21.988,23.785,22.597,22.29,21.892,25.061,23.798,23.829,24.676,24.383,22.863,24.449,21.696,23.267,22.804,24.294,23.402,22.755,24.165,23.073,23.142,23.325,23.027,23.108,23.949,22.671,23.976,23.207,22.844,24.188,23.785,24.178,23.06,23.275,22.028,23.797,23.264,24.507,23.455,23.863,23.81,23.244,23.229,23.345,24.826,22.519,23.67,23.371,23.07,24.118,23.656
16,Gujarat,AMRELI,24.39,23.99,25.727,24.833,25.327,24.351,26.322,26.552,26.017,25.595,25.169,23.785,25.478,23.721,24.931,24.898,24.873,26.652,24.727,25.535,25.11,24.941,25.405,26.336,25.523,25.481,24.807,24.448,25.062,25.095,26.458,26.078,26.068,25.061,25.854,24.517,25.34,25.143,25.892,25.297,24.83,26.01,25.535,24.923,25.827,26.276,25.172,25.386,25.936,25.506,25.466,25.161
17,Uttar Pradesh,AMROHA,19.721,19.842,19.948,19.139,19.428,19.432,20.627,20.979,20.267,21.11,20.468,19.029,19.406,19.325,20.034,19.742,19.699,20.52,20.288,19.687,19.807,19.359,19.908,20.157,20.097,20.45,19.608,18.135,20.162,20.259,21.018,20.436,20.333,19.832,20.008,19.497,20.136,19.777,21.043,19.858,20.513,20.42,19.608,19.673,19.72,20.968,20.967,20.423,19.341,19.246,19.61,19.727
18,Gujarat,ANAND,24.431,23.951,25.431,24.29,24.592,24.024,26.052,26.575,25.363,25.736,26.011,24.069,25.855,23.204,24.49,24.758,25.365,26.764,25.021,25.402,25.27,24.893,25.246,25.823,24.934,25.725,24.62,24.921,25.009,24.66,25.925,25.455,25.877,25.239,25.487,24.332,25.911,24.904,25.986,25.48,25.35,26.094,25.433,24.988,26.026,26.292,24.803,25.109,25.5,25.682,25.666,25.099
19,Andhra Pradesh,ANANTAPUR,23.282,22.902,24.448,23.722,23.057,22.679,24.719,23.912,24.313,24.545,24.758,23.67,24.483,23.842,24.152,23.848,24.847,24.449,24.084,24.433,24.108,23.689,23.904,23.49,23.36,24.454,23.512,24.962,24.357,24.253,23.94,24.145,24.637,24.616,24.048,23.787,24.675,23.937,23.937,24.606,24.413,24.487,24.346,24.289,24.482,25.362,24.905,24.635,25.251,24.769,24.31,24.609
20,Odisha,ANGUL,21.675,22.002,23.733,22.51,23.003,22.095,24.427,23.184,23.016,24.561,23.221,23.44,24.134,22.497,22.809,22.301,23.21,22.828,23.274,23.064,22.926,21.555,22.828,22.433,22.141,22.349,22.653,23.515,23.269,22.756,22.875,23.153,22.986,22.199,22.488,22.66,23.726,23.275,23.906,23.096,23.185,23.035,22.767,22.127,22.506,24.043,22.716,23.205,22.899,23.147,23.787,23.419
21,Madhya Pradesh,ANUPPUR,19.691,19.446,20.349,19.653,19.818,19.311,21.504,20.42,20.056,21.953,20.868,19.475,20.674,19.069,20.041,20.046,20.487,19.678,20.696,20.565,20.623,19.585,20.243,20.376,20.274,20.613,19.794,20.048,20.661,20.064,20.575,20.442,20.39,20.226,19.764,19.629,21.138,20.176,20.998,20.33,20.966,20.429,20.125,20.152,20.028,21.319,20.316,21.123,20.326,20.536,21.265,20.64
22,Bihar,ARARIA,20.731,20.823,21.358,21.564,21.72,21.126,21.616,21.213,21.738,22.28,22.364,21.634,21.328,21.714,21.875,21.61,21.433,22.405,22.833,21.613,21.743,21.522,21.474,21.971,20.789,22.136,21.651,20.811,22.542,22.219,22.305,21.508,21.734,21.311,21.519,21.618,21.874,22.262,22.413,21.44,22.059,21.49,20.704,21.232,21.409,21.947,22.459,22.53,21.433,21.803,22.764,22.623
23,Tamil Nadu,ARIYALUR,26.213,26.105,26.951,26.452,26.803,26.048,26.874,26.634,27.01,26.904,27.036,26.6,27.07,26.956,26.886,26.658,27.134,27.441,27.383,27.001,27.218,26.78,26.898,26.067,26.428,27.479,26.868,27.329,27.269,26.778,27.236,27.01,27.139,27.068,26.713,26.725,27.343,27.194,27.063,27.568,27.218,26.994,27.502,27.293,27.039,27.55,28.089,27.638,27.425,27.788,27.597,27.259
24,Gujarat,ARVALLI,23.28,23.237,24.279,23.273,23.31,22.79,24.795,25.11,24.37,24.818,24.881,23.079,24.557,22.101,23.344,23.546,23.958,25.39,24.064,24.213,23.677,23.737,23.917,24.647,23.406,24.649,23.354,23.234,23.492,23.368,25.01,25.009,25.543,24.348,24.422,23.136,24.837,24.114,25.295,24.691,24.348,25.14,24.305,23.788,24.813,25.21,24.325,24.171,24.29,24.393,24.341,23.971
25,Bihar,ARWAL,21.807,22.221,22.258,21.799,21.527,21.183,22.23,22.451,22.278,23.635,22.585,21.611,21.669,21.066,21.587,20.92,21.049,21.869,21.174,20.386,20.78,20.449,21.227,21.353,21.26,21.411,20.795,21.061,22.362,21.382,21.976,20.934,21.502,21.074,21.17,21.518,22.247,21.325,22.648,21.374,22.127,21.435,20.684,21.216,20.779,22.281,21.588,22.103,21.199,21.183,21.916,21.705
26,Madhya Pradesh,ASHOKNAGAR,20.296,19.824,21.02,19.833,19.886,19.909,22.165,22.395,21.01,22.578,22.14,20.482,21.61,19.54,20.91,20.726,21.373,21.304,21.746,21.886,21.676,21.141,21.273,21.66,21.076,21.472,21.018,19.464,21.556,20.949,22.372,22.432,23.231,22.014,21.777,21.468,22.886,21.975,22.985,21.766,22.153,22.42,21.65,21.239,21.8,22.892,22.472,22.347,21.66,21.193,22.096,21.118
27,Uttar Pradesh,AURAIYA,20.849,20.573,21.237,20.109,20.446,20.467,21.566,22.072,21.186,22.344,21.362,19.973,21.714,20.981,20.354,20.716,21.127,20.773,21.835,20.676,20.952,20.487,20.859,21.298,21.531,21.346,20.729,19.142,21.586,21.399,21.872,21.54,21.584,20.927,21.023,20.063,21.971,20.998,22.146,20.773,21.33,21.081,20.415,20.352,20.495,22.133,21.627,21.555,20.597,20.441,21.311,21.042
28,Bihar,AURANGABAD,21.77,21.567,23.531,21.951,21.823,21.543,23.86,23.222,23.159,23.806,23.797,22.063,23.362,21.314,22.351,22.013,22.806,22.499,21.749,22.107,21.993,21.832,22.131,22.02,22.084,22.596,21.717,23.005,22.134,21.754,22.901,22.124,23.221,22.68,22.362,22.011,23.521,22.722,23.633,22.509,23.17,22.745,22.436,22.478,22.702,24.197,22.313,23.011,22.809,22.541,23.249,22.954
29,Maharashtra,AURANGABAD,21.77,21.567,23.531,21.951,21.823,21.543,23.86,23.222,23.159,23.806,23.797,22.063,23.362,21.314,22.351,22.013,22.806,22.499,21.749,22.107,21.993,21.832,22.131,22.02,22.084,22.596,21.717,23.005,22.134,21.754,22.901,22.124,23.221,22.68,22.362,22.011,23.521,22.722,23.633,22.509,23.17,22.745,22.436,22.478,22.702,24.197,22.313,23.011,22.809,22.541,23.249,22.954
30,Uttar Pradesh,AZAMGARH,21.458,21.46,21.803,21.514,21.718,21.139,21.904,22.028,21.741,23.276,22.33,21.501,21.588,21.243,21.495,21.382,21.43,21.675,21.657,21.204,21.249,20.751,21.598,21.678,21.625,22.166,21.242,21.132,22.689,21.968,22.181,21.231,21.837,21.31,21.434,21.394,22.322,21.653,22.142,21.463,22.27,21.551,20.94,21.201,20.567,22.234,21.388,22.047,21.445,20.987,21.86,21.612
31,Karnataka,BAGALKOT,23.354,22.947,25.137,23.656,22.839,22.475,25.303,23.985,24.466,24.671,24.866,23.936,24.383,23.531,24.085,24.175,24.869,24.142,24.15,24.363,24.313,24.075,23.888,23.577,23.547,24.231,23.41,25.277,24.069,23.963,24.121,24.393,24.816,24.748,24.29,23.493,23.945,23.817,24.378,24.336,23.963,24.348,23.946,23.561,23.691,25.484,23.74,23.977,24.853,24.424,24.052,24.281
32,Uttar Pradesh,BAGPAT,19.931,19.849,20.364,18.984,19.717,19.558,20.514,21.165,20.446,21.384,20.545,19.59,20.615,19.639,20.165,20.088,20.067,21.112,20.648,20.194,20.204,19.965,20.664,20.445,20.31,20.514,19.672,18.209,20.092,20.527,21.264,20.811,20.737,19.817,20.154,19.611,20.767,19.775,21.197,20.008,20.406,20.624,19.886,20.187,20.092,21.021,21.47,20.763,20.075,19.79,19.878,20.331
33,Uttar Pradesh,BAHRAICH,21.118,21.229,21.606,21.096,21.13,21.091,21.55,21.826,21.721,22.25,22.087,20.64,21.555,21.111,21.394,21.332,21.389,21.556,21.801,21.209,21.544,20.81,21.435,21.911,21.82,22.114,21.223,20.288,22.447,21.874,22.237,21.706,21.728,21.347,21.199,21.338,21.992,21.61,22.021,21.002,21.818,21.031,20.19,20.313,20.007,21.713,21.089,21.33,20.58,20.436,21.287,21.441
34,Madhya Pradesh,BALAGHAT,20.896,20.642,21.802,21.181,21.17,20.956,23.795,22.399,22.081,23.239,22.622,21.175,22.56,20.46,21.626,21.46,22.168,21.255,21.731,22.241,21.921,21.494,21.719,21.514,22.187,22.975,21.606,22.282,22.093,21.794,22.448,22.773,22.651,22.321,21.828,21.41,23.674,21.931,22.864,22.082,22.699,22.361,21.859,21.705,21.874,23.18,21.719,22.59,21.897,22.084,22.788,22.073
35,Odisha,BALESWAR,23.055,23.29,24.801,23.053,23.535,22.735,24.702,24.376,24.054,25.426,24.465,23.788,24.78,23.488,23.801,23.623,23.854,23.864,24.337,23.876,23.926,23.257,23.619,23.464,23.877,23.653,23.932,24.287,24.765,23.911,24.388,24.57,23.98,23.649,24.062,23.257,24.344,23.928,24.823,24.283,24.402,24.467,23.729,23.423,23.5,24.741,23.753,23.747,23.443,23.732,24.6,24.045
36,Uttar Pradesh,BALLIA,21.773,22.007,22.043,21.618,21.62,21.097,21.821,22.249,22.316,23.462,22.597,21.827,21.38,21.263,21.674,20.986,21.314,21.917,21.394,20.707,21.041,20.695,21.39,21.288,21.367,21.69,21.113,21.09,22.547,21.7,22.184,21.029,21.706,21.243,21.322,21.445,22.305,21.606,22.152,21.324,22.317,21.706,21.067,21.431,20.712,22.236,21.563,22.133,21.359,21.128,21.926,21.724
37,Chhattisgarh,BALODA BAZAR,21.45,21.31,22.012,21.42,21.411,21.155,23.806,22.625,22.127,23.683,22.798,22.219,22.725,21.244,22.061,21.848,22.591,22.068,22.067,22.328,22.368,21.462,22.33,21.594,21.901,22.064,22.069,23.495,22.484,22.299,22.683,22.366,22.452,21.893,21.336,21.399,22.998,22.582,22.891,21.977,22.269,21.804,21.737,21.181,21.315,23.064,21.857,22.9,22.048,22.401,23.277,22.599
38,Chhattisgarh,BALARAMPUR,20.214,19.959,20.769,19.907,20.251,19.971,21.82,21.562,21.041,22.556,21.428,20.154,21.117,19.88,20.493,20.481,20.803,20.828,20.724,20.309,20.809,19.886,20.884,20.913,20.506,20.978,20.211,20.741,21.287,20.649,21.158,21.406,21.094,20.351,20.403,20.416,21.528,20.393,21.315,20.705,21.278,20.688,20.218,20.433,20.346,21.568,20.665,21.349,20.527,20.606,21.466,21.064
39,Uttar Pradesh,BALRAMPUR,21.276,21.399,21.821,21.377,21.311,21.197,21.573,21.874,21.802,22.353,22.29,20.949,21.672,21.318,21.567,21.598,21.539,21.708,22.043,21.5,21.74,20.952,21.64,22.069,21.586,22.17,21.276,20.605,22.575,21.997,22.273,21.872,21.802,21.467,21.357,21.401,22.042,21.652,22.041,21.215,21.903,21.008,20.204,20.552,19.931,21.762,21.043,21.627,21.052,20.592,21.541,21.538
40,Gujarat,BANAS KANTHA,21.779,22.512,23.283,21.925,21.998,20.874,22.892,23.17,23.149,22.784,23.412,21.644,22.682,20.865,21.571,21.945,22.007,23.56,22.819,22.543,21.959,21.869,21.949,22.643,21.372,22.745,22.095,21.479,21.938,22.061,23.508,23.318,23.768,22.039,22.127,20.995,22.825,22.205,23.466,22.832,22.317,23.275,22.514,21.877,23.077,23.317,22.977,22.601,22.791,22.483,22.515,22.39
41,Uttar Pradesh,BANDA,21.135,20.6,21.441,20.695,21.3,20.979,22.504,22.618,21.451,23.314,22.081,20.183,21.067,20.105,21.554,21.39,21.679,20.744,21.663,21.352,21.378,20.482,21.344,21.939,22.273,21.964,20.963,20.214,22.336,21.882,22.254,22.615,22.06,21.493,20.954,21.044,22.08,21.471,22.469,21.398,22.009,21.545,20.875,20.9,20.899,22.98,21.767,22.537,21.695,21.485,22.045,21.511
42,Karnataka,BENGALURU RURAL,21.23,21.161,22.383,21.807,21.693,21.286,22.597,22.171,22.457,22.68,22.789,21.931,22.615,22.227,22.105,21.95,22.758,22.782,22.481,22.662,22.487,21.951,22.153,21.98,21.696,22.589,22.086,23.282,22.632,22.317,22.353,22.376,22.793,22.749,22.264,22.008,22.753,21.965,22.283,22.89,22.634,22.573,22.613,22.83,22.646,23.195,23.552,22.963,23.164,23.101,22.999,22.892
43,Karnataka,BENGALURU URBAN,21.4,21.349,22.537,21.939,22.032,21.423,22.711,22.277,22.549,22.761,22.92,22.034,22.747,22.374,22.291,22.122,22.888,22.936,22.638,22.809,22.672,22.15,22.308,22.138,21.846,22.689,22.182,23.425,22.745,22.455,22.447,22.54,23.002,22.95,22.446,22.177,22.968,22.107,22.503,23.05,22.813,22.693,22.787,23.031,22.703,23.28,23.829,23.173,23.236,23.307,23.208,22.966
44,Bihar,BANKA,21.389,21.501,22.127,21.456,22.138,22.358,22.82,22.353,22.796,23.495,23.228,22.805,22.829,22.67,22.834,22.977,22.84,23.283,23.867,22.921,22.595,22.335,22.88,23.321,23.023,23.3,22.841,22.748,24.113,23.21,23.595,22.879,22.644,22.239,22.457,22.338,23.191,23.058,24.048,22.595,23.099,22.976,21.913,22.628,22.387,23.346,23.295,23.427,22.599,22.796,23.739,23.701
45,Rajasthan,BANSWARA,22.811,22.363,22.969,22.763,22.26,22.274,24.568,24.379,23.669,24.409,24.492,22.514,23.861,21.504,22.768,22.92,23.137,23.957,23.052,23.41,23.038,23.257,22.997,23.859,22.794,23.847,22.526,22.722,22.963,22.463,24.754,24.535,24.707,23.885,23.911,22.786,23.739,23.395,24.763,23.729,23.604,24.09,23.386,22.868,23.667,24.319,23.361,23.267,23.37,23.307,23.423,22.849
46,Uttar Pradesh,BARABANKI,21.022,21.096,21.455,20.932,21.11,20.782,21.567,21.865,21.551,22.389,21.932,20.439,21.443,21.018,21.313,21.279,21.287,21.172,21.751,21.126,21.451,20.709,21.393,21.91,22.236,22.072,21.049,20.284,22.36,21.779,22.148,21.715,21.685,21.285,21.159,21.169,21.853,21.398,21.879,21.134,21.927,21.043,20.263,20.366,20.002,21.846,20.861,21.391,20.658,20.607,21.482,21.524
47,Rajasthan,BARAN,20.829,20.473,21.547,20.537,20.432,20.356,22.47,22.977,21.466,22.872,22.264,20.906,21.844,19.944,21.414,21.012,21.74,21.728,22.075,22.372,22.05,21.54,21.653,21.903,21.27,21.723,21.269,19.736,21.272,20.545,22.434,22.708,23.847,22.38,22.162,21.855,23.154,22.277,23.225,22.1,22.389,22.672,21.775,21.377,22.18,22.961,22.773,22.427,21.672,21.356,21.982,21.212
48,Uttar Pradesh,BAREILLY,19.558,19.659,19.776,19.293,19.33,19.414,20.738,20.559,20.053,20.854,20.188,18.642,19.307,19.331,19.442,19.278,19.656,20.143,20.308,19.238,19.451,18.923,19.393,20.076,19.841,20.218,19.502,18.19,20.33,20.254,20.7,20.145,20.126,19.598,19.562,19.36,20.19,19.799,20.825,19.681,20.349,20.101,19.415,19.322,19.553,20.753,20.812,20.305,19.047,19.037,19.592,19.538
49,Odisha,BARGARH,22.967,22.777,23.828,23.102,23.604,22.661,25.925,24.078,23.621,25.184,24.351,24.362,24.377,22.723,23.518,23.068,24.093,23.649,23.048,23.104,23.547,21.845,23.336,22.422,22.577,23.083,22.958,24.486,23.823,23.445,23.346,23.025,23.344,22.628,22.771,22.785,23.909,23.957,24.202,23.231,23.409,22.859,22.895,22.138,22.416,24.288,22.969,23.968,23.273,23.747,24.42,23.846
50,Rajasthan,BARMER,22.228,22.938,22.938,21.496,22.066,21.143,22.955,23.813,23.411,23.039,23.49,22.796,23.219,21.813,22.065,22.825,22.191,23.391,23.495,23.043,22.287,22.408,22.272,23.12,21.535,22.892,22.588,21.382,23.068,23.63,24.138,23.944,23.937,22.186,22.604,21.989,22.53,22.619,24.014,23.185,22.412,23.21,22.527,22.327,23.416,23.273,24.005,23.373,23.37,22.406,23.001,22.94
51,Madhya Pradesh,BARWANI,23.074,22.595,24.368,23.122,22.567,22.437,25.145,24.42,23.947,24.68,25.076,22.987,24.741,21.906,23.309,23.177,24.084,24.088,23.088,24.125,23.776,23.51,23.408,23.452,23.318,23.788,22.918,23.947,23.615,22.954,24.835,23.925,24.567,23.916,23.579,22.758,24.364,23.246,24.647,23.333,24.13,23.931,23.583,23.17,23.826,24.952,23.248,23.872,24.029,23.734,24.316,23.576
52,Chhattisgarh,BASTAR,21.341,21.23,22.067,22.161,22.163,21.678,24.157,23.005,23.168,23.718,22.905,22.564,23.157,21.94,22.612,21.981,22.836,22.63,22.641,22.524,22.857,22.143,22.784,22.557,22.18,22.738,22.677,23.972,22.995,22.54,23.048,22.701,22.929,22.472,22.053,22.105,22.958,22.981,23.407,23.063,22.94,22.881,22.727,22.002,22.251,23.899,22.545,22.935,22.83,23.221,23.006,23.252
53,Uttar Pradesh,BASTI,21.295,21.339,21.759,21.385,21.335,21.088,21.439,21.753,21.659,22.382,22.219,21.212,21.626,21.27,21.538,21.592,21.472,21.572,22.076,21.48,21.567,20.814,21.621,21.826,21.489,22.151,21.234,20.839,22.61,21.979,22.201,21.506,21.751,21.315,21.345,21.297,22.177,21.582,22.087,21.257,22.066,21.274,20.559,20.803,20.106,21.835,21.036,21.63,21.083,20.534,21.528,21.436
54,Maharashtra,BEED,21.696,21.611,24.608,22.573,22.056,22.186,24.849,23.752,23.983,24.55,24.715,23.157,24.314,21.961,23.48,23.438,23.944,22.971,22.384,23.015,23.123,23.226,23.077,22.603,22.613,23.41,22.325,24.32,22.229,22.145,23.201,23.276,23.967,23.866,23.215,22.345,23.935,23.59,24.227,23.639,23.828,23.933,23.97,23.46,23.948,25.491,22.94,23.59,23.978,23.786,23.94,23.936
55,Bihar,BEGUSARAI,21.856,21.934,22.07,22.271,22.509,21.709,22.551,22.109,22.7,23.668,23.125,22.355,22.065,22.204,22.636,22.565,22.232,22.712,23.242,22.034,22.492,21.78,22.22,22.748,22.271,22.687,22.175,22.136,23.426,22.308,23.021,21.942,22.429,21.858,22.013,22.263,22.966,22.614,23.177,22.288,22.948,22.362,21.413,22.233,21.794,22.829,22.65,23.225,22.15,22.475,23.384,23.097
56,Karnataka,BELAGAVI,23.875,23.673,25.545,24.327,23.469,23.217,25.549,24.696,25.105,25.135,25.052,24.468,24.861,24.118,24.571,24.64,25.228,24.949,24.554,24.928,24.898,24.644,24.616,24.524,24.166,24.508,24.184,25.819,24.319,24.405,24.597,24.919,25.101,25.176,24.861,24.178,24.567,24.545,25.261,25.118,24.594,25.056,24.848,24.358,24.556,26.033,24.426,24.725,25.349,25.195,24.876,24.97
57,Karnataka,BALLARI,23.692,23.196,25.112,23.965,23.128,22.819,25.391,24.127,24.469,24.874,24.891,23.974,24.722,23.971,24.358,24.327,25.224,24.506,24.238,24.509,24.262,23.886,23.874,23.351,23.652,24.705,23.527,25.421,24.657,24.486,24.307,24.565,25.202,24.874,24.42,24.034,24.891,24.277,24.254,24.76,24.518,24.856,24.491,24.266,24.435,25.754,24.749,24.74,25.399,24.881,24.461,24.723
58,Chhattisgarh,BEMETARA,20.761,20.558,21.09,20.755,20.632,20.505,23.229,22.087,21.648,23.048,22.167,21.03,22.008,20.455,21.373,21.199,21.718,20.707,21.596,21.818,21.437,20.968,21.681,21.481,21.498,21.936,21.352,22.846,21.78,21.439,22.046,22.18,22.314,21.884,21.027,20.935,22.692,21.652,22.261,21.453,22.024,21.605,21.289,21.049,21.086,22.583,21.4,22.294,21.491,21.701,22.448,21.664
