FID,STATE,DISTRICT,1970 Avg Temp,1971 Avg Temp,1972 Avg Temp,1973 Avg Temp,1974 Avg Temp,1975 Avg Temp,1976 Avg Temp,1977 Avg Temp,1978 Avg Temp,1979 Avg Temp,1980 Avg Temp,1981 Avg Temp,1982 Avg Temp,1983 Avg Temp,1984 Avg Temp,1985 Avg Temp,1986 Avg Temp,1987 Avg Temp,1988 Avg Temp,1989 Avg Temp,1990 Avg Temp,1991 Avg Temp,1992 Avg Temp,1993 Avg Temp,1994 Avg Temp,1995 Avg Temp,1996 Avg Temp,1997 Avg Temp,1998 Avg Temp,1999 Avg Temp,2000 Avg Temp,2001 Avg Temp,2002 Avg Temp,2003 Avg Temp,2004 Avg Temp,2005 Avg Temp,2006 Avg Temp,2007 Avg Temp,2008 Avg Temp,2009 Avg Temp,2010 Avg Temp,2011 Avg Temp,2012 Avg Temp,2013 Avg Temp,2014 Avg Temp,2015 Avg Temp,2016 Avg Temp,2017 Avg Temp,2018 Avg Temp,2019 Avg Temp,2020 Avg Temp,2021 Avg Temp
136,Chhattisgarh,DURG,30.064,28.582,30.012,31.239,31.011,30.333,29.401,30.076,29.69,29.102,31.055,29.347,28.757,29.35,29.629,30.016,29.198,28.659,29.524,30.095,27.937,29.829,29.603,29.891,29.767,28.664,29.665,29.04,29.303,30.527,29.646,29.829,30.446,30.405,29.867,29.259,29.273,29.017,29.414,29.868,31.142,28.999,29.354,29.439,28.15,28.36,30.063,30.228,29.872,30.004,27.824,28.566
137,Jharkhand,EAST SINGHBHUM,30.662,28.22,31.473,30.503,30.353,30.443,29.52,29.605,29.455,30.62,30.964,28.412,29.618,29.652,30.534,30.407,29.543,29.621,30.01,30.799,28.618,30.5,30.148,29.319,30.282,30.004,30.948,29.242,29.107,30.986,29.751,29.507,30.068,30.026,30.491,30.205,29.716,29.375,29.93,30.429,31.669,29.479,30.52,30.107,30.105,29.599,31.269,30.223,29.489,29.781,28.36,30.172
138,Andhra Pradesh,EAST GODAVARI,30.334,28.842,30.329,31.086,30.648,30.738,30.232,29.752,30.199,30.112,30.915,29.944,30.214,30.43,30.145,30.934,29.942,29.622,30.442,30.289,29.3,30.52,30.176,29.913,30.436,29.429,29.921,29.245,30.466,29.077,30.177,30.202,30.626,30.767,30.17,30.461,29.837,30.398,30.022,30.208,30.882,29.539,30.564,30.268,29.958,29.994,30.823,30.606,30.128,30.895,29.938,29.851
139,Tamil Nadu,ERODE,26.078,25.514,25.349,26.786,26.307,26.503,26.188,26.358,26.517,26.338,26.725,26.55,26.771,27.51,26.319,27.029,27.098,27.125,27.021,26.549,26.588,27.527,26.608,26.951,26.543,26.171,26.221,26.075,27.508,25.969,26.346,26.679,26.841,27.434,26.651,26.743,26.318,26.834,25.77,26.67,27.497,26.107,26.933,27.289,26.888,26.232,27.952,27.365,26.619,27.903,27.512,26.632
140,Uttar Pradesh,ETAH,28.735,27.77,28.503,29.198,29.336,28.503,27.483,28.029,28.534,27.721,29.278,28.135,26.58,27.116,29.532,29.486,28.076,28.104,29.649,28.092,27.66,28.576,27.994,27.99,28.925,28.323,28.761,27.133,28.457,29.129,28.007,28.234,28.885,28.634,29.837,28.354,28.679,28.421,28.885,28.902,31.025,28.6,28.703,28.765,27.556,28.005,29.64,28.919,28.858,28.241,27.185,28.156
141,Uttar Pradesh,ETAWAH,29.272,28.276,29.006,29.71,29.981,29.323,28.255,28.381,29.04,27.756,29.777,28.615,27.48,27.792,30.047,30.077,28.463,28.494,30.171,28.582,28.528,29.065,28.584,28.41,29.474,28.818,29.324,27.585,28.778,29.636,28.624,28.807,29.827,29.521,30.664,29.137,29.555,29.119,29.51,29.467,31.522,29.239,28.931,29.049,27.848,28.513,30.23,29.617,29.625,28.83,27.876,28.879
142,Uttar Pradesh,FAIZABAD,28.592,26.577,28.807,29.259,29.33,28.943,27.659,27.919,28.072,27.842,29.378,27.525,26.94,26.411,28.841,29.363,27.782,28.297,28.637,28.192,27.25,28.532,28.406,27.594,28.622,29.326,28.825,27.395,27.797,29.282,27.876,28.065,28.67,28.715,29.602,28.986,28.175,27.614,28.2,28.453,30.198,28.169,27.918,27.959,27.323,27.629,29.117,28.51,28.399,28.699,27.009,27.801
143,Haryana,FARIDABAD,27.752,27.288,27.645,28.274,28.593,27.807,26.465,27.455,27.821,26.842,28.614,27.655,25.051,25.706,28.892,29.047,27.156,27.538,29.101,27.421,27.144,27.59,27.266,27.679,27.681,27.437,27.82,26.469,27.929,28.944,28.231,27.702,28.63,28.05,29.114,27.74,27.867,27.908,27.88,28.242,30.528,27.869,27.879,28.184,26.803,27.293,28.926,28.404,28.442,27.227,26.619,27.586
144,Uttar Pradesh,FARRUKHABAD,28.606,27.14,28.323,29.175,29.247,28.787,27.347,27.822,28.27,27.662,29.052,27.528,26.479,26.975,29.185,29.232,27.732,27.949,29.075,28.05,27.263,28.481,27.791,27.518,28.62,28.263,28.535,26.937,27.848,28.942,27.62,27.939,28.447,28.417,29.443,28.292,28.216,28.068,28.506,28.504,30.43,28.183,28.114,28.17,26.979,27.654,29.286,28.568,28.46,28.086,26.82,27.905
145,Haryana,FATEHABAD,26.846,26.69,26.253,27.208,27.387,26.706,25.397,26.445,26.164,25.388,27.193,26.607,24.251,24.309,27.623,27.881,25.561,25.741,27.623,25.882,25.71,26.086,25.765,26.22,26.492,25.729,26.168,24.674,26.37,27.556,27.12,26.564,27.772,26.74,27.972,26.09,27.289,26.939,26.726,27.12,29.42,26.25,25.975,26.663,25.273,25.846,27.445,27.429,27.492,25.943,24.95,26.296
146,Uttar Pradesh,FATEHPUR,29.658,28.176,29.534,30.471,30.499,30.107,28.91,29.427,29.305,28.538,30.168,28.526,27.436,26.409,29.858,30.613,28.885,29.445,30.139,29.153,28.63,29.411,29.047,29.274,29.949,30.16,29.748,28.314,29.125,30.387,29.202,29.312,30.148,29.72,30.956,29.739,29.431,28.883,29.56,29.528,31.387,29.593,29.043,29.164,28.125,28.79,30.627,30.149,30.245,29.665,28.308,29.191
147,Uttar Pradesh,FIROZABAD,29.115,28.457,29.054,29.687,29.955,29.194,28.181,28.458,29.002,27.911,29.875,28.883,27.27,27.688,30.131,30.044,28.492,28.455,30.427,28.507,28.49,29.136,28.547,28.576,29.528,28.808,29.38,27.693,29.04,29.707,28.855,28.834,29.759,29.376,30.73,29.063,29.562,29.118,29.563,29.655,31.856,29.408,29.35,29.468,28.248,28.616,30.288,29.712,29.658,28.865,28.005,28.931
148,Uttar Pradesh,GAUTAM BUDDHA NAGAR,27.82,27.285,27.641,28.267,28.581,27.789,26.511,27.455,27.921,26.877,28.675,27.566,25.097,25.719,28.857,29.028,27.148,27.496,29.121,27.398,27.14,27.582,27.259,27.655,27.693,27.446,27.898,26.461,27.927,28.935,28.211,27.56,28.589,28.039,29.112,27.743,27.879,27.906,27.935,28.177,30.424,27.856,27.939,28.194,26.827,27.295,28.925,28.299,28.373,27.257,26.622,27.603
149,Karnataka,GADAG,29.255,28.789,29.11,30.207,29.173,29.331,28.722,28.936,28.837,29.256,29.455,29.293,29.203,29.64,29.471,29.573,29.736,29.027,29.529,28.967,28.602,29.56,29.404,28.903,29.472,29.114,29.702,28.572,30.364,29.015,29.17,28.988,29.78,30.016,29.274,29.574,28.657,29.299,28.195,29.313,29.866,28.511,28.889,29.018,28.62,28.757,30.388,29.886,29.09,29.913,29.463,28.481
150,Maharashtra,GADCHIROLI,32.186,30.438,32.212,33.638,32.273,32.662,31.722,31.866,32.196,31.515,33.179,31.367,31.368,31.93,31.98,31.908,31.678,31.094,32.147,32.046,30.204,32.34,32.239,32.05,32.281,30.785,31.856,30.769,31.87,32.114,31.418,31.695,32.877,32.717,32.115,31.843,30.574,31.919,31.399,32.378,33.358,31.222,32.154,31.997,30.788,30.846,32.834,32.256,32.145,32.848,30.61,30.811
151,Odisha,GAJAPATI,29.854,28.249,29.857,29.812,29.719,29.959,28.939,29.182,29.805,29.574,29.73,29.226,29.566,29.93,29.627,29.976,29.248,28.837,30.064,29.639,28.794,29.813,28.921,29.555,29.877,29.385,29.28,29.335,30.049,30.183,29.561,29.648,28.905,29.962,29.283,29.572,28.569,29.138,29.499,29.718,30.101,29.058,29.503,29.673,28.859,29.518,29.811,29.809,29.358,29.746,28.856,29.815
152,Gujarat,GANDHINAGAR,31.055,30.751,30.065,31.319,30.85,30.367,28.669,30.733,30.155,29.817,31.379,30.736,29.143,29.027,30.613,30.627,30.736,30.894,31.314,30.578,29.948,30.728,29.8,30.365,31.006,29.624,31.161,29.569,31.089,30.355,30.319,30.564,31.699,31.087,31.409,30.35,30.324,31.23,30.577,31.592,32.787,31.207,30.597,30.999,30.796,31.305,31.941,31.5,31.86,31.145,31.108,31.359
153,Rajasthan,GANGANAGAR,27.94,27.767,27.164,27.766,27.993,27.184,26.284,27.348,26.98,26.069,27.813,27.656,24.863,24.888,28.222,28.032,26.304,26.218,27.995,26.155,26.542,26.088,25.988,26.811,27.432,26.258,27.068,25.218,27.121,27.917,28.083,27.404,28.595,27.049,28.867,26.68,28.469,27.875,27.697,28.151,30.536,27.409,26.773,27.427,25.953,26.662,28.529,28.33,28.786,27.161,26.431,27.728
154,Odisha,GANJAM,29.443,27.822,29.937,29.793,29.815,29.974,28.46,28.711,29.513,29.404,29.358,28.946,29.187,29.47,29.434,29.598,28.912,28.661,29.713,29.423,28.409,29.571,28.68,29.174,29.496,29.026,29.057,28.895,29.77,29.912,29.3,29.274,28.71,29.69,29.028,29.452,28.811,29.137,29.274,29.543,29.88,28.866,29.365,29.451,28.654,29.301,29.671,29.516,29.117,29.474,28.49,29.698
155,Jharkhand,GARHWA,29.412,26.861,28.918,29.521,29.184,29.039,27.817,28.549,28.211,28.817,29.864,28.085,27.631,27.48,28.611,29.042,27.635,28.571,28.642,27.872,26.19,28.212,28.192,27.193,28.04,28.183,28.452,27.323,27.517,28.822,27.875,27.801,28.54,28.417,28.961,28.798,28.218,27.777,28.279,28.539,30.549,28.373,28.552,28.257,27.715,28.08,29.559,28.974,28.469,28.588,26.336,27.454
156,Chhattisgarh,GARIABAND,31.764,30.069,31.63,32.591,32.321,32.573,31.19,30.945,31.326,31.122,32.366,31.105,30.709,31.444,31.77,31.745,30.748,30.292,31.135,31.636,29.548,31.675,31.262,30.987,31.341,29.475,30.876,30.642,31.141,31.775,31.356,31.04,30.69,31.79,30.656,30.761,29.468,30.267,30.787,31.38,32.372,30.065,30.815,30.999,29.463,30.4,31.529,31.674,30.76,31.304,29.467,30.803
157,Bihar,GAYA,29.692,27.024,29.308,29.917,29.548,28.928,27.822,28.984,28.089,29.116,29.352,27.521,27.709,27.528,28.695,29.243,27.783,28.822,28.647,27.942,26.359,28.246,28.474,26.879,28.313,29.045,28.625,27.434,27.836,28.99,27.728,28.031,28.217,28.219,28.973,29.059,28.658,27.845,28.44,28.417,30.46,28.297,28.814,28.313,28.173,28.326,29.645,28.793,28.591,28.823,26.818,27.797
158,Uttar Pradesh,GHAZIABAD,27.622,27.15,27.524,28.17,28.505,27.886,26.362,27.292,27.672,26.604,28.391,27.432,24.829,25.527,28.813,28.926,26.963,27.313,28.871,27.334,26.999,27.481,27.124,27.523,27.67,27.279,27.759,26.328,27.778,28.811,28.161,27.54,28.788,28.095,28.933,27.601,27.766,27.785,27.757,28.189,30.441,27.702,27.763,28.169,26.741,27.229,28.789,28.439,28.556,27.299,26.597,27.545
159,Uttar Pradesh,GHAZIPUR,29.446,27.516,29.606,29.95,29.869,28.996,27.715,28.346,27.878,28.682,29.246,27.188,27.003,26.926,28.363,28.909,27.495,28.572,28.414,27.55,26.058,28.099,28.26,26.722,28.074,28.812,28.484,26.999,27.966,28.92,27.28,27.724,27.965,28.085,28.506,28.876,28.186,27.635,28.117,28.12,30.045,27.868,28.286,28.196,27.603,27.747,29.233,28.204,28.3,28.473,26.491,27.47
160,Gujarat,GIR SOMNATH,27.862,28.294,27.735,28.73,28.956,28.027,27.878,29.234,27.858,27.585,27.631,27.649,27.183,26.577,28.515,27.889,27.889,27.93,27.904,27.632,27.364,27.85,27.159,27.717,28.532,27.796,28.14,27.648,28.511,28.087,27.956,27.997,29.087,28.323,28.95,27.967,27.933,28.738,28.127,29.025,29.419,28.434,27.739,28.367,28.212,28.829,29.168,28.902,29.171,28.466,28.482,29.014
161,Jharkhand,GIRIDIH,29.425,26.447,29.452,28.999,28.831,29.227,28.378,28.672,27.947,29.024,29.391,27.138,28.253,28.055,29.156,29.291,28.026,28.409,28.421,28.75,26.609,29.144,28.831,27.75,28.617,28.607,29.117,27.629,27.522,29.258,28.013,28.121,28.274,28.096,28.857,28.832,28.247,27.761,28.55,28.5,30.201,28.061,28.811,28.204,28.294,28.016,29.626,28.622,28.227,28.471,26.763,28.267
162,Jharkhand,GODDA,29.217,26.279,29.098,28.366,28.323,29.31,28.435,28.34,27.667,28.877,29.473,27.21,28.916,28.256,29.246,29.372,28.126,29.075,29.172,29.443,27.658,29.288,29.43,27.868,29.507,29.955,29.797,28.428,27.684,29.941,28.572,28.536,27.947,28.073,29.227,29.034,29.026,28.645,28.937,29.013,30.167,28.178,29.312,28.41,29.107,28.263,29.561,28.283,28.42,28.527,27.45,29.341
163,Uttar Pradesh,GONDA,28.509,26.29,28.682,29.037,29.103,28.916,27.5,27.795,27.904,27.936,29.235,27.42,26.929,26.608,28.647,29.169,27.653,28.126,28.346,28.056,27.047,28.504,28.203,27.348,28.436,29.138,28.654,27.198,27.504,29.107,27.552,27.905,28.333,28.547,29.268,28.815,27.935,27.731,27.906,28.209,29.918,27.759,27.627,27.601,27.037,27.374,28.844,28.263,28.16,28.448,26.72,27.647
164,Maharashtra,GONDIA,31.448,29.774,31.655,32.922,31.791,31.907,31.028,31.512,31.3,30.51,32.619,30.585,30.189,30.933,31.309,31.334,30.84,30.44,31.351,31.159,29.495,31.444,31.344,31.387,31.191,30.222,31.333,30.118,30.881,31.76,30.94,31.231,32.307,31.973,31.76,30.976,31.001,31.207,31.005,31.918,32.98,30.723,31.352,31.178,30.073,29.85,31.97,31.804,31.829,32.062,29.753,29.989
165,Bihar,GOPALGANJ,28.595,26.514,28.671,28.488,28.62,28.205,27.197,27.415,26.964,28.18,27.99,26.023,26.489,26.01,27.73,27.938,26.782,27.46,27.291,26.982,26.354,27.451,27.63,26.04,27.427,28.249,27.925,26.3,27.196,28.123,26.516,27.041,27.071,27.396,27.813,28.254,27.853,27.092,27.303,27.464,29.38,27.097,28.067,27.955,27.616,27.442,28.773,27.398,27.632,27.993,26.16,27.187
166,Uttar Pradesh,GORAKHPUR,28.498,26.479,28.776,28.932,29.142,28.673,27.59,27.703,27.654,28.459,29.043,26.949,26.877,26.651,28.231,28.759,27.501,27.979,28.112,27.664,26.463,28.009,28.122,26.838,28.136,28.504,28.38,26.915,27.742,28.827,27.097,27.565,27.766,27.975,28.352,28.784,27.773,27.581,27.958,28.071,30.0,27.723,28.277,28.451,27.586,27.697,29.097,27.912,27.99,28.232,26.422,27.462
167,Karnataka,KALABURAGI,31.238,30.608,31.127,32.75,30.851,31.345,30.879,30.688,30.772,30.95,31.72,31.283,30.934,31.841,31.66,31.57,31.525,30.774,31.543,31.019,30.158,31.853,31.565,31.41,31.816,30.775,31.458,30.554,32.219,31.03,31.154,31.5,31.957,32.27,30.627,30.975,30.088,31.443,30.405,31.482,32.261,30.465,31.429,31.76,30.705,31.065,32.861,31.975,31.369,32.555,31.563,30.18
168,Jharkhand,GUMLA,28.614,26.194,28.73,28.999,28.788,28.992,27.784,28.155,28.145,28.386,29.689,27.534,27.439,27.676,28.864,29.203,27.672,27.981,28.447,28.577,27.108,28.656,28.322,27.977,28.555,27.925,28.868,27.776,27.245,28.989,28.337,27.937,28.809,28.552,29.054,28.77,27.984,27.744,28.282,28.648,30.542,28.326,28.749,28.359,27.835,28.164,29.726,29.262,28.427,28.659,26.431,27.776
169,Madhya Pradesh,GUNA,29.498,28.988,29.229,30.351,30.162,29.357,29.21,29.892,29.794,28.404,30.62,29.804,27.857,28.111,30.137,30.544,29.267,29.442,30.345,29.639,28.941,29.848,29.31,29.625,29.948,28.826,29.77,28.28,29.32,30.143,29.354,29.886,31.089,30.545,30.877,29.87,30.256,30.59,29.931,30.821,32.529,30.579,29.956,30.144,29.173,29.401,30.85,30.591,31.192,29.882,29.131,29.635
170,Andhra Pradesh,GUNTUR,30.459,29.263,30.589,31.654,30.685,31.18,30.714,30.223,31.005,30.51,31.501,30.679,30.699,31.12,30.861,31.463,30.854,30.021,31.192,30.647,30.004,31.041,30.466,30.627,31.156,29.883,30.925,29.915,31.192,30.687,30.628,31.242,31.215,31.506,30.49,30.923,30.392,30.943,30.558,30.872,31.426,30.54,31.59,31.208,30.74,30.286,31.405,31.102,30.622,31.61,30.838,30.125
171,Haryana,GURUGRAM,27.544,27.3,27.658,28.293,28.612,27.901,26.324,27.425,27.64,26.766,28.609,27.94,25.036,25.689,28.97,29.193,27.194,27.656,29.11,27.43,27.162,27.655,27.26,27.732,27.718,27.425,27.571,26.507,27.957,28.953,28.389,28.14,28.905,28.12,29.142,27.719,27.978,27.928,27.86,28.506,30.86,27.838,27.634,28.115,26.697,27.246,28.943,28.668,28.713,27.293,26.584,27.535
172,Madhya Pradesh,GWALIOR,29.475,29.098,29.328,30.047,30.448,29.366,28.897,29.273,29.558,28.099,30.601,29.57,27.524,27.64,30.245,30.576,28.854,29.163,30.62,28.978,29.52,29.903,29.259,29.21,30.115,29.279,29.649,28.001,29.457,30.542,29.704,29.412,30.686,30.014,31.298,29.537,30.519,30.042,30.281,30.161,32.437,30.2,29.835,29.955,28.79,29.069,30.841,30.417,30.666,29.474,28.856,29.589
173,Uttar Pradesh,HAMIRPUR,27.514,26.376,27.096,27.995,28.215,27.477,26.363,27.065,27.193,26.101,27.899,26.568,25.101,24.659,27.664,28.429,26.525,26.979,27.965,26.814,26.496,26.956,26.441,26.939,27.501,27.121,27.39,25.853,26.649,28.015,26.902,27.022,27.94,27.306,28.657,26.824,27.493,27.108,27.512,27.407,29.567,27.548,27.065,27.222,25.806,26.543,28.315,27.961,28.078,26.938,25.923,26.952
174,Rajasthan,HANUMANGARH,27.785,27.74,27.052,27.885,27.964,27.324,26.289,27.23,26.956,26.015,27.773,27.611,24.98,25.075,28.376,28.591,26.546,26.5,28.271,26.435,26.594,26.481,26.392,27.056,27.47,26.518,27.165,25.337,27.178,28.131,28.218,27.533,28.819,27.507,29.016,26.764,28.559,27.961,27.837,28.26,30.687,27.335,26.75,27.441,25.895,26.647,28.464,28.337,28.578,26.919,26.212,27.475
175,Uttar Pradesh,HAPUR,27.625,26.931,27.439,27.991,28.395,27.681,26.237,27.134,27.392,26.685,28.233,27.295,24.857,25.301,28.366,28.731,26.838,27.135,28.728,27.159,26.71,27.346,26.94,27.349,27.594,27.245,27.615,26.247,27.61,28.708,27.853,27.264,28.285,27.802,28.95,27.712,27.6,27.647,27.672,27.958,30.232,27.602,27.724,28.001,26.583,27.13,28.712,28.136,28.184,27.173,26.413,27.382
176,Madhya Pradesh,HARDA,30.713,29.55,30.242,31.668,30.675,30.389,29.881,30.406,30.283,29.19,30.916,30.359,28.99,29.748,30.354,30.976,29.764,30.009,31.282,29.905,29.186,30.386,30.243,30.164,30.379,30.335,30.659,29.18,30.388,30.556,29.726,30.299,31.307,30.826,30.904,30.136,29.533,30.302,30.286,30.985,31.658,30.026,30.007,30.153,29.573,29.399,30.628,30.34,31.05,30.339,29.498,29.761
177,Uttar Pradesh,HARDOI,28.561,26.861,28.278,29.128,29.294,28.998,27.513,27.895,28.173,27.704,29.093,27.378,26.491,26.643,28.919,29.298,27.653,28.059,28.971,28.062,27.126,28.613,27.744,27.553,28.559,29.047,28.567,27.147,27.626,29.119,27.829,27.938,28.495,28.532,29.362,28.549,28.211,27.957,28.378,28.488,30.323,27.986,27.896,27.853,26.876,27.672,29.124,28.462,28.225,28.195,26.701,27.739
178,Karnataka,HASSAN,26.14,25.715,26.021,26.95,25.997,26.155,25.734,26.056,25.9,26.199,26.383,26.424,26.515,27.249,26.229,26.577,26.89,26.609,27.039,26.152,26.068,26.474,26.343,26.335,26.2,26.012,26.059,25.995,27.388,26.061,26.103,26.239,26.307,27.234,26.005,26.373,26.015,26.476,25.564,26.513,26.736,25.692,26.389,26.493,26.474,25.913,27.687,26.833,26.181,27.136,27.013,26.79
179,Uttar Pradesh,HATHRAS,28.518,27.828,28.51,29.281,29.305,28.289,27.41,28.127,28.361,27.622,29.602,28.255,26.356,27.074,29.498,29.551,28.034,28.092,29.821,27.877,27.842,28.371,27.887,28.134,28.819,28.194,28.685,27.136,28.584,29.308,28.164,28.221,29.108,28.759,30.055,28.351,28.82,28.495,28.897,28.991,31.234,28.697,28.75,28.91,27.641,28.014,29.69,29.087,29.074,28.181,27.346,28.254
180,Karnataka,HAVERI,28.324,28.179,28.279,29.258,28.425,28.433,27.972,28.427,27.974,28.401,28.581,28.505,28.213,28.662,28.75,28.785,29.123,28.307,28.742,28.287,27.775,28.689,28.586,28.169,28.669,28.409,28.76,28.345,29.57,28.227,28.259,28.136,28.957,29.154,28.41,28.677,27.903,28.931,27.935,28.844,29.345,28.151,28.473,28.526,28.436,28.537,29.815,29.255,28.525,29.089,28.877,28.261
181,Jharkhand,HAZARIBAGH,29.268,26.257,29.265,29.122,29.049,28.918,27.893,28.579,27.883,28.661,29.358,27.072,27.47,27.57,28.766,29.12,27.74,28.252,28.28,28.243,26.336,28.583,28.419,27.338,28.266,28.463,28.661,27.402,27.296,28.903,27.795,27.887,28.255,28.057,28.82,28.655,28.082,27.479,28.249,28.276,30.31,28.1,28.668,28.216,27.871,28.043,29.648,28.832,28.242,28.459,26.474,27.72
182,Maharashtra,HINGOLI,32.195,31.312,32.211,33.408,31.994,32.138,31.527,32.248,31.535,31.355,32.933,31.585,30.978,31.627,32.307,32.51,32.198,31.502,32.377,31.08,30.176,32.183,32.152,31.731,32.019,30.566,32.276,30.472,32.318,31.994,31.261,31.744,32.38,32.488,32.353,31.465,31.171,31.393,31.598,32.569,33.251,31.479,31.994,32.254,31.024,31.079,33.344,32.659,33.034,33.073,31.89,31.677
183,Haryana,HISAR,27.364,27.265,27.006,27.894,28.08,27.47,26.147,27.122,27.013,26.028,27.861,27.464,24.934,25.261,28.547,28.994,26.713,26.876,28.631,26.944,26.749,27.162,26.845,27.312,27.481,26.83,27.228,25.78,27.425,28.58,28.201,27.616,28.864,27.821,28.949,27.096,28.265,27.862,27.741,28.202,30.509,27.268,26.942,27.591,26.153,26.796,28.417,28.366,28.406,26.871,25.941,27.108
184,Madhya Pradesh,NARMADAPURAM,29.787,28.637,29.328,30.806,30.077,29.749,29.351,29.838,29.371,28.438,30.258,29.605,27.911,28.696,29.748,30.168,28.95,28.966,30.626,29.006,28.445,29.162,29.1,29.37,29.384,29.092,29.8,28.391,29.344,29.978,29.222,29.58,30.678,30.365,30.273,29.619,29.195,29.564,29.49,30.294,31.139,29.546,29.337,29.492,28.891,28.852,30.176,29.747,30.131,29.688,28.934,28.862
185,Telangana,HYDERABAD,30.756,30.112,30.665,32.389,30.495,30.991,30.639,30.242,30.566,30.463,31.766,30.829,30.467,31.537,31.111,31.398,31.336,30.48,31.393,30.781,29.715,31.426,31.006,31.277,31.602,30.257,31.318,30.188,31.968,30.955,30.777,31.311,31.61,31.974,30.834,30.659,29.991,31.321,30.46,31.352,32.303,30.577,31.659,31.757,30.478,30.955,32.459,31.862,30.805,31.791,30.518,29.593
186,Madhya Pradesh,INDORE,29.798,29.171,29.352,30.338,29.805,29.172,28.92,29.64,29.203,28.46,30.243,29.572,28.113,28.258,29.628,30.056,28.945,29.467,30.363,29.25,28.773,29.838,29.359,29.669,29.838,29.644,29.745,28.397,29.957,29.729,28.854,29.58,30.345,29.943,30.136,29.381,29.297,29.611,29.322,29.983,30.758,28.921,28.895,29.134,28.596,28.639,29.612,29.513,30.45,29.471,28.852,29.417
187,Madhya Pradesh,JABALPUR,29.805,28.823,29.603,30.537,30.324,30.087,29.237,30.063,29.297,28.758,31.143,29.498,28.195,29.117,29.801,30.575,29.149,28.936,30.297,29.825,28.589,29.816,29.354,29.562,29.669,28.999,29.976,28.57,29.279,30.417,29.299,29.547,30.001,30.193,30.14,29.343,29.619,29.772,29.836,30.233,31.868,30.009,29.573,29.607,28.802,28.904,30.518,30.478,30.575,29.979,28.742,28.905
188,Odisha,JAGATSINGHAPUR,29.896,28.079,30.209,29.857,29.838,29.4,29.241,28.77,29.663,30.001,30.374,28.873,29.68,29.57,29.833,29.584,28.672,28.654,29.136,29.698,28.551,30.136,29.224,29.066,30.136,29.459,29.94,28.731,29.906,30.297,29.826,29.818,30.396,30.279,29.997,30.173,29.757,30.083,29.821,30.472,30.99,29.227,30.476,29.97,29.802,29.901,30.844,29.992,29.417,29.803,28.556,30.131
189,Telangana,JAGTIAL,32.154,30.946,32.22,33.793,32.252,32.641,31.99,32.174,32.557,31.884,33.247,31.863,31.678,32.122,32.212,32.31,32.028,31.344,32.431,31.71,30.529,32.495,32.147,32.172,32.594,31.212,32.204,30.955,32.62,32.066,31.659,32.103,32.94,33.1,32.369,31.72,30.923,31.735,31.528,32.491,33.612,31.688,32.55,32.464,31.134,31.558,33.488,32.516,32.288,33.112,31.371,31.063
190,Bihar,JEHANABAD,29.553,27.409,29.484,30.459,29.661,29.099,28.158,29.161,28.243,29.323,29.38,27.272,27.853,27.42,28.864,29.247,27.887,29.033,28.537,27.921,26.518,28.361,28.648,26.775,28.434,29.304,28.726,27.464,28.193,29.145,27.664,28.098,28.315,28.333,29.071,29.291,29.067,28.122,28.66,28.641,30.626,28.452,29.11,28.749,28.685,28.513,29.698,28.703,28.764,29.017,27.242,28.018
191,Rajasthan,JAIPUR,28.92,28.126,28.057,28.866,28.923,27.87,26.95,27.92,28.4,26.973,28.632,28.469,25.371,26.08,29.234,29.849,28.211,27.999,29.608,27.834,27.782,28.567,27.92,28.332,28.74,28.185,28.581,26.809,28.133,29.38,28.93,28.736,30.026,29.013,29.997,27.742,29.213,29.085,28.721,29.672,31.841,29.117,28.528,29.051,27.701,28.416,29.798,29.61,30.018,28.584,27.766,28.546
192,Rajasthan,JAISALMER,30.538,30.174,29.216,30.215,30.404,29.234,29.249,30.441,30.122,29.013,30.704,30.68,28.17,28.273,30.87,30.726,29.641,29.477,31.069,29.751,29.832,29.518,28.988,29.348,30.413,29.459,30.356,29.022,30.878,30.835,30.645,30.252,31.316,29.828,31.539,29.634,30.426,30.42,30.39,31.309,33.226,30.74,30.07,30.548,30.006,30.671,31.64,31.392,32.436,31.197,30.568,31.735
193,Odisha,JAJPUR,29.848,27.904,30.603,30.182,29.938,29.555,29.463,29.038,29.841,30.254,30.702,28.869,29.571,29.621,29.995,29.574,28.745,28.803,29.101,30.019,28.438,30.156,29.416,29.032,30.045,29.327,30.123,28.679,29.742,30.363,29.809,29.715,30.421,30.194,30.263,30.289,29.656,30.099,29.857,30.541,31.108,29.248,30.518,30.019,29.852,29.932,30.935,30.026,29.432,29.82,28.513,30.18
194,Uttar Pradesh,JALAUN,29.724,28.619,29.445,30.235,30.413,29.62,28.681,29.086,29.423,28.234,30.298,29.006,27.737,27.428,29.949,30.717,29.023,29.32,30.493,29.062,29.004,29.461,28.895,29.02,29.811,29.365,29.715,27.987,28.983,30.042,28.948,29.037,30.265,29.725,30.963,29.398,29.943,29.488,29.903,29.751,31.879,29.787,29.29,29.371,28.096,28.804,30.703,30.231,30.283,29.285,28.39,29.295
