,DISTRICT,STATE,Latitude,Longitude
0,BALOD,Chhattisgarh,27,28
1,BALOD,Chhattisgarh,27,28
2,BALOD,Chhattisgarh,27,28
3,BALOD,Chhattisgarh,27,28
4,BALOD,Chhattisgarh,27,28
5,BALOD,Chhattisgarh,27,28
6,BALOD,Chhattisgarh,27,28
7,BALOD,Chhattisgarh,27,28
8,BALOD,Chhattisgarh,27,28
9,BALOD,Chhattisgarh,27,28
10,BALOD,Chhattisgarh,27,28
11,BALOD,Chhattisgarh,27,28
12,BALOD,Chhattisgarh,27,28
13,BALOD,Chhattisgarh,27,28
14,BALOD,Chhattisgarh,27,28
15,BALOD,Chhattisgarh,27,28
16,BALOD,Chhattisgarh,27,28
17,BALOD,Chhattisgarh,27,28
18,BALOD,Chhattisgarh,27,28
19,BALOD,Chhattisgarh,27,28
20,BALOD,Chhattisgarh,27,28
21,BALOD,Chhattisgarh,27,28
22,BALOD,Chhattisgarh,27,27
23,BALOD,Chhattisgarh,27,27
24,BALOD,Chhattisgarh,27,27
25,BALOD,Chhattisgarh,27,27
26,BALOD,Chhattisgarh,27,27
27,BALOD,Chhattisgarh,27,27
28,BALOD,Chhattisgarh,27,27
29,BALOD,Chhattisgarh,27,27
30,BALOD,Chhattisgarh,27,27
31,BALOD,Chhattisgarh,27,27
32,BALOD,Chhattisgarh,27,27
33,BALOD,Chhattisgarh,27,27
34,BALOD,Chhattisgarh,27,27
35,BALOD,Chhattisgarh,27,27
36,BALOD,Chhattisgarh,27,27
37,BALOD,Chhattisgarh,27,27
38,BALOD,Chhattisgarh,27,27
39,BALOD,Chhattisgarh,27,27
40,BALOD,Chhattisgarh,27,27
41,BALOD,Chhattisgarh,27,27
42,BALOD,Chhattisgarh,27,27
43,BALOD,Chhattisgarh,27,27
44,BALOD,Chhattisgarh,27,27
45,BALOD,Chhattisgarh,27,27
46,BALOD,Chhattisgarh,27,27
47,BALOD,Chhattisgarh,27,27
48,BALOD,Chhattisgarh,27,27
49,BALOD,Chhattisgarh,27,27
50,BALOD,Chhattisgarh,27,27
51,BALOD,Chhattisgarh,27,27
52,BALOD,Chhattisgarh,27,27
53,BALOD,Chhattisgarh,27,27
54,BALOD,Chhattisgarh,27,27
55,BALOD,Chhattisgarh,27,27
56,BALOD,Chhattisgarh,27,27
57,BALOD,Chhattisgarh,27,27
58,BALOD,Chhattisgarh,27,27
59,BALOD,Chhattisgarh,26,27
60,BALOD,Chhattisgarh,26,27
61,BALOD,Chhattisgarh,26,27
62,BALOD,Chhattisgarh,26,27
63,BALOD,Chhattisgarh,26,27
64,BALOD,Chhattisgarh,26,27
65,BALOD,Chhattisgarh,26,27
66,BALOD,Chhattisgarh,26,27
67,BALOD,Chhattisgarh,26,27
68,BALOD,Chhattisgarh,26,27
69,BALOD,Chhattisgarh,26,27
70,BALOD,Chhattisgarh,26,27
71,BALOD,Chhattisgarh,26,27
72,BALOD,Chhattisgarh,26,27
73,BALOD,Chhattisgarh,26,27
74,BALOD,Chhattisgarh,26,27
75,BALOD,Chhattisgarh,26,27
76,BALOD,Chhattisgarh,26,27
77,BALOD,Chhattisgarh,26,27
78,BALOD,Chhattisgarh,26,27
79,BALOD,Chhattisgarh,26,27
80,BALOD,Chhattisgarh,26,27
81,BALOD,Chhattisgarh,26,27
82,BALOD,Chhattisgarh,26,27
83,BALOD,Chhattisgarh,26,27
84,BALOD,Chhattisgarh,26,27
85,BALOD,Chhattisgarh,26,27
86,BALOD,Chhattisgarh,26,27
87,BALOD,Chhattisgarh,26,27
88,BALOD,Chhattisgarh,26,27
89,BALOD,Chhattisgarh,26,28
90,BALOD,Chhattisgarh,26,27
91,BALOD,Chhattisgarh,26,28
92,BALOD,Chhattisgarh,26,28
93,BALOD,Chhattisgarh,26,28
94,BALOD,Chhattisgarh,26,28
95,BALOD,Chhattisgarh,26,28
96,BALOD,Chhattisgarh,26,28
97,BALOD,Chhattisgarh,26,28
98,BALOD,Chhattisgarh,26,28
99,BALOD,Chhattisgarh,26,28
100,BALOD,Chhattisgarh,26,28
101,BALOD,Chhattisgarh,26,28
102,BALOD,Chhattisgarh,26,28
103,BALOD,Chhattisgarh,26,28
104,BALOD,Chhattisgarh,26,28
105,BALOD,Chhattisgarh,26,28
106,BALOD,Chhattisgarh,26,28
107,BALOD,Chhattisgarh,26,28
108,BALOD,Chhattisgarh,26,28
109,BALOD,Chhattisgarh,26,28
110,BALOD,Chhattisgarh,26,28
111,BALOD,Chhattisgarh,26,28
112,BALOD,Chhattisgarh,26,28
113,BALOD,Chhattisgarh,26,28
114,BALOD,Chhattisgarh,26,28
115,BALOD,Chhattisgarh,26,28
116,BALOD,Chhattisgarh,26,28
117,BALOD,Chhattisgarh,27,28
118,BALOD,Chhattisgarh,27,28
119,BALOD,Chhattisgarh,27,28
120,BALOD,Chhattisgarh,27,28
121,BALOD,Chhattisgarh,27,28
122,BALOD,Chhattisgarh,27,28
123,BALOD,Chhattisgarh,27,28
124,BALOD,Chhattisgarh,27,28
125,ADILABAD,Telangana,24,23
126,ADILABAD,Telangana,24,23
127,ADILABAD,Telangana,24,23
128,ADILABAD,Telangana,24,23
129,ADILABAD,Telangana,24,23
130,ADILABAD,Telangana,24,23
131,ADILABAD,Telangana,24,23
132,ADILABAD,Telangana,24,23
133,ADILABAD,Telangana,24,23
134,ADILABAD,Telangana,24,23
135,ADILABAD,Telangana,24,23
136,ADILABAD,Telangana,24,23
137,ADILABAD,Telangana,24,23
138,ADILABAD,Telangana,24,23
139,ADILABAD,Telangana,24,23
140,ADILABAD,Telangana,25,23
141,ADILABAD,Telangana,25,23
142,ADILABAD,Telangana,25,23
143,ADILABAD,Telangana,25,23
144,ADILABAD,Telangana,25,23
145,ADILABAD,Telangana,25,22
146,ADILABAD,Telangana,25,22
147,ADILABAD,Telangana,25,22
148,ADILABAD,Telangana,25,22
149,ADILABAD,Telangana,25,22
150,ADILABAD,Telangana,25,22
151,ADILABAD,Telangana,25,22
152,ADILABAD,Telangana,25,22
153,ADILABAD,Telangana,25,22
154,ADILABAD,Telangana,25,22
155,ADILABAD,Telangana,25,22
156,ADILABAD,Telangana,25,22
157,ADILABAD,Telangana,25,22
158,ADILABAD,Telangana,25,22
159,ADILABAD,Telangana,25,22
160,ADILABAD,Telangana,25,22
161,ADILABAD,Telangana,25,22
162,ADILABAD,Telangana,25,22
163,ADILABAD,Telangana,25,22
164,ADILABAD,Telangana,25,22
165,ADILABAD,Telangana,25,22
166,ADILABAD,Telangana,25,22
167,ADILABAD,Telangana,25,22
168,ADILABAD,Telangana,25,22
169,ADILABAD,Telangana,25,22
170,ADILABAD,Telangana,25,22
171,ADILABAD,Telangana,25,22
172,ADILABAD,Telangana,25,22
173,ADILABAD,Telangana,24,22
174,ADILABAD,Telangana,24,22
175,ADILABAD,Telangana,24,22
176,ADILABAD,Telangana,24,22
177,ADILABAD,Telangana,24,22
178,ADILABAD,Telangana,24,22
179,ADILABAD,Telangana,24,22
180,ADILABAD,Telangana,24,22
181,ADILABAD,Telangana,24,22
182,ADILABAD,Telangana,24,22
183,ADILABAD,Telangana,24,22
184,ADILABAD,Telangana,24,22
185,ADILABAD,Telangana,24,22
186,ADILABAD,Telangana,24,22
187,ADILABAD,Telangana,24,22
188,ADILABAD,Telangana,24,22
189,ADILABAD,Telangana,24,21
190,ADILABAD,Telangana,24,21
191,ADILABAD,Telangana,24,21
192,ADILABAD,Telangana,24,21
193,ADILABAD,Telangana,24,21
194,ADILABAD,Telangana,24,21
195,ADILABAD,Telangana,24,21
196,ADILABAD,Telangana,24,21
197,ADILABAD,Telangana,24,21
198,ADILABAD,Telangana,24,21
199,ADILABAD,Telangana,24,21
200,ADILABAD,Telangana,24,21
201,ADILABAD,Telangana,24,22
202,ADILABAD,Telangana,24,22
203,ADILABAD,Telangana,24,22
204,ADILABAD,Telangana,23,22
205,ADILABAD,Telangana,23,22
206,ADILABAD,Telangana,23,22
207,ADILABAD,Telangana,23,22
208,ADILABAD,Telangana,23,22
209,ADILABAD,Telangana,23,22
210,ADILABAD,Telangana,23,22
211,ADILABAD,Telangana,23,22
212,ADILABAD,Telangana,23,22
213,ADILABAD,Telangana,23,22
214,ADILABAD,Telangana,23,22
215,ADILABAD,Telangana,23,22
216,ADILABAD,Telangana,23,22
217,ADILABAD,Telangana,23,22
218,ADILABAD,Telangana,23,22
219,ADILABAD,Telangana,24,22
220,ADILABAD,Telangana,24,22
221,ADILABAD,Telangana,24,22
222,ADILABAD,Telangana,24,22
223,ADILABAD,Telangana,24,22
224,ADILABAD,Telangana,24,22
225,ADILABAD,Telangana,24,22
226,ADILABAD,Telangana,24,22
227,ADILABAD,Telangana,24,22
228,ADILABAD,Telangana,24,22
229,ADILABAD,Telangana,24,23
230,ADILABAD,Telangana,24,23
231,ADILABAD,Telangana,23,23
232,ADILABAD,Telangana,23,23
233,ADILABAD,Telangana,23,23
234,ADILABAD,Telangana,23,23
235,ADILABAD,Telangana,24,23
236,ADILABAD,Telangana,24,23
237,ADILABAD,Telangana,24,23
238,ADILABAD,Telangana,24,23
239,ADILABAD,Telangana,24,23
240,ADILABAD,Telangana,24,23
241,ADILABAD,Telangana,24,23
242,ADILABAD,Telangana,24,23
243,ADILABAD,Telangana,24,23
244,ADILABAD,Telangana,24,23
245,ADILABAD,Telangana,24,23
246,ADILABAD,Telangana,24,23
247,ADILABAD,Telangana,24,23
248,ADILABAD,Telangana,24,23
249,ADILABAD,Telangana,24,23
250,ADILABAD,Telangana,24,23
251,ADILABAD,Telangana,24,23
252,ADILABAD,Telangana,24,23
253,ADILABAD,Telangana,24,23
254,ADILABAD,Telangana,24,23
255,ADILABAD,Telangana,24,23
256,ADILABAD,Telangana,24,23
257,ADILABAD,Telangana,24,23
258,ADILABAD,Telangana,24,23
259,ADILABAD,Telangana,24,23
260,ADILABAD,Telangana,24,23
261,ADILABAD,Telangana,24,23
262,AGAR-MALWA,Madhya Pradesh,33,17
263,AGAR-MALWA,Madhya Pradesh,33,17
264,AGAR-MALWA,Madhya Pradesh,34,17
265,AGAR-MALWA,Madhya Pradesh,34,17
266,AGAR-MALWA,Madhya Pradesh,34,17
267,AGAR-MALWA,Madhya Pradesh,34,17
268,AGAR-MALWA,Madhya Pradesh,34,17
269,AGAR-MALWA,Madhya Pradesh,34,17
270,AGAR-MALWA,Madhya Pradesh,34,17
271,AGAR-MALWA,Madhya Pradesh,34,17
272,AGAR-MALWA,Madhya Pradesh,33,17
273,AGAR-MALWA,Madhya Pradesh,33,17
274,AGAR-MALWA,Madhya Pradesh,33,17
275,AGAR-MALWA,Madhya Pradesh,33,17
276,AGAR-MALWA,Madhya Pradesh,33,17
277,AGAR-MALWA,Madhya Pradesh,33,17
278,AGAR-MALWA,Madhya Pradesh,33,17
279,AGAR-MALWA,Madhya Pradesh,33,17
280,AGAR-MALWA,Madhya Pradesh,33,17
281,AGAR-MALWA,Madhya Pradesh,33,17
282,AGAR-MALWA,Madhya Pradesh,33,17
283,AGAR-MALWA,Madhya Pradesh,33,17
284,AGAR-MALWA,Madhya Pradesh,33,17
285,AGAR-MALWA,Madhya Pradesh,33,17
286,AGAR-MALWA,Madhya Pradesh,33,17
287,AGAR-MALWA,Madhya Pradesh,33,17
288,AGAR-MALWA,Madhya Pradesh,33,17
289,AGAR-MALWA,Madhya Pradesh,33,17
290,AGAR-MALWA,Madhya Pradesh,33,17
291,AGAR-MALWA,Madhya Pradesh,33,17
292,AGAR-MALWA,Madhya Pradesh,33,17
293,AGAR-MALWA,Madhya Pradesh,33,17
294,AGAR-MALWA,Madhya Pradesh,33,17
295,AGAR-MALWA,Madhya Pradesh,33,17
296,AGAR-MALWA,Madhya Pradesh,33,17
297,AGAR-MALWA,Madhya Pradesh,33,17
298,AGAR-MALWA,Madhya Pradesh,33,17
299,AGAR-MALWA,Madhya Pradesh,33,17
300,AGAR-MALWA,Madhya Pradesh,33,17
301,AGAR-MALWA,Madhya Pradesh,33,17
302,AGAR-MALWA,Madhya Pradesh,33,17
303,AGAR-MALWA,Madhya Pradesh,33,17
304,AGAR-MALWA,Madhya Pradesh,33,16
305,AGAR-MALWA,Madhya Pradesh,33,16
306,AGAR-MALWA,Madhya Pradesh,33,16
307,AGAR-MALWA,Madhya Pradesh,33,16
308,AGAR-MALWA,Madhya Pradesh,33,16
309,AGAR-MALWA,Madhya Pradesh,33,16
310,AGAR-MALWA,Madhya Pradesh,33,16
311,AGAR-MALWA,Madhya Pradesh,33,16
312,AGAR-MALWA,Madhya Pradesh,33,16
313,AGAR-MALWA,Madhya Pradesh,33,16
314,AGAR-MALWA,Madhya Pradesh,33,16
315,AGAR-MALWA,Madhya Pradesh,32,16
316,AGAR-MALWA,Madhya Pradesh,32,16
317,AGAR-MALWA,Madhya Pradesh,33,16
318,AGAR-MALWA,Madhya Pradesh,32,17
319,AGAR-MALWA,Madhya Pradesh,32,17
320,AGAR-MALWA,Madhya Pradesh,32,17
321,AGAR-MALWA,Madhya Pradesh,32,17
322,AGAR-MALWA,Madhya Pradesh,32,17
323,AGAR-MALWA,Madhya Pradesh,32,17
324,AGAR-MALWA,Madhya Pradesh,32,17
325,AGAR-MALWA,Madhya Pradesh,32,17
326,AGAR-MALWA,Madhya Pradesh,32,17
327,AGAR-MALWA,Madhya Pradesh,32,17
328,AGAR-MALWA,Madhya Pradesh,32,17
329,AGAR-MALWA,Madhya Pradesh,32,17
330,AGAR-MALWA,Madhya Pradesh,32,17
331,AGAR-MALWA,Madhya Pradesh,32,17
332,AGAR-MALWA,Madhya Pradesh,32,17
333,AGAR-MALWA,Madhya Pradesh,32,17
334,AGAR-MALWA,Madhya Pradesh,32,17
335,AGAR-MALWA,Madhya Pradesh,32,17
336,AGAR-MALWA,Madhya Pradesh,32,17
337,AGAR-MALWA,Madhya Pradesh,32,17
338,AGAR-MALWA,Madhya Pradesh,32,17
339,AGAR-MALWA,Madhya Pradesh,32,17
340,AGAR-MALWA,Madhya Pradesh,32,17
341,AGAR-MALWA,Madhya Pradesh,32,17
342,AGAR-MALWA,Madhya Pradesh,32,17
343,AGAR-MALWA,Madhya Pradesh,32,17
344,AGAR-MALWA,Madhya Pradesh,32,17
345,AGAR-MALWA,Madhya Pradesh,32,17
346,AGAR-MALWA,Madhya Pradesh,32,17
347,AGAR-MALWA,Madhya Pradesh,32,17
348,AGAR-MALWA,Madhya Pradesh,32,17
349,AGAR-MALWA,Madhya Pradesh,32,17
350,AGAR-MALWA,Madhya Pradesh,32,17
351,AGAR-MALWA,Madhya Pradesh,32,17
352,AGAR-MALWA,Madhya Pradesh,32,17
353,AGAR-MALWA,Madhya Pradesh,32,17
354,AGAR-MALWA,Madhya Pradesh,32,17
355,AGAR-MALWA,Madhya Pradesh,32,17
356,AGAR-MALWA,Madhya Pradesh,32,18
357,AGAR-MALWA,Madhya Pradesh,32,18
358,AGAR-MALWA,Madhya Pradesh,32,18
359,AGAR-MALWA,Madhya Pradesh,32,18
360,AGAR-MALWA,Madhya Pradesh,33,18
361,AGAR-MALWA,Madhya Pradesh,32,18
362,AGAR-MALWA,Madhya Pradesh,33,18
363,AGAR-MALWA,Madhya Pradesh,32,18
364,AGAR-MALWA,Madhya Pradesh,32,18
365,AGAR-MALWA,Madhya Pradesh,32,18
366,AGAR-MALWA,Madhya Pradesh,32,18
367,AGAR-MALWA,Madhya Pradesh,32,18
368,AGAR-MALWA,Madhya Pradesh,32,18
369,AGAR-MALWA,Madhya Pradesh,33,18
370,AGAR-MALWA,Madhya Pradesh,33,18
371,AGAR-MALWA,Madhya Pradesh,33,18
372,AGAR-MALWA,Madhya Pradesh,33,18
373,AGAR-MALWA,Madhya Pradesh,33,18
374,AGAR-MALWA,Madhya Pradesh,33,18
375,AGAR-MALWA,Madhya Pradesh,33,18
376,AGAR-MALWA,Madhya Pradesh,33,18
377,AGAR-MALWA,Madhya Pradesh,33,18
378,AGAR-MALWA,Madhya Pradesh,33,18
379,AGAR-MALWA,Madhya Pradesh,33,18
380,AGAR-MALWA,Madhya Pradesh,33,18
381,AGAR-MALWA,Madhya Pradesh,33,18
382,AGAR-MALWA,Madhya Pradesh,33,18
383,AGAR-MALWA,Madhya Pradesh,33,18
384,AGAR-MALWA,Madhya Pradesh,33,17
385,AGAR-MALWA,Madhya Pradesh,33,17
386,AGAR-MALWA,Madhya Pradesh,33,17
387,AGAR-MALWA,Madhya Pradesh,33,17
388,AGAR-MALWA,Madhya Pradesh,33,17
389,AGAR-MALWA,Madhya Pradesh,33,17
390,AGAR-MALWA,Madhya Pradesh,33,17
391,AGAR-MALWA,Madhya Pradesh,33,17
392,AGAR-MALWA,Madhya Pradesh,33,17
393,AGAR-MALWA,Madhya Pradesh,33,17
394,AGRA,Uttar Pradesh,40,21
395,AGRA,Uttar Pradesh,40,21
396,AGRA,Uttar Pradesh,40,21
397,AGRA,Uttar Pradesh,40,21
398,AGRA,Uttar Pradesh,40,21
399,AGRA,Uttar Pradesh,40,21
400,AGRA,Uttar Pradesh,40,21
401,AGRA,Uttar Pradesh,40,21
402,AGRA,Uttar Pradesh,40,21
403,AGRA,Uttar Pradesh,40,21
404,AGRA,Uttar Pradesh,40,21
405,AGRA,Uttar Pradesh,40,21
406,AGRA,Uttar Pradesh,40,21
407,AGRA,Uttar Pradesh,40,21
408,AGRA,Uttar Pradesh,40,21
409,AGRA,Uttar Pradesh,40,21
410,AGRA,Uttar Pradesh,40,21
411,AGRA,Uttar Pradesh,40,21
412,AGRA,Uttar Pradesh,40,21
413,AGRA,Uttar Pradesh,40,21
414,AGRA,Uttar Pradesh,40,21
415,AGRA,Uttar Pradesh,40,21
416,AGRA,Uttar Pradesh,40,21
417,AGRA,Uttar Pradesh,39,21
418,AGRA,Uttar Pradesh,39,21
419,AGRA,Uttar Pradesh,39,21
420,AGRA,Uttar Pradesh,40,21
421,AGRA,Uttar Pradesh,40,21
422,AGRA,Uttar Pradesh,40,21
423,AGRA,Uttar Pradesh,40,21
424,AGRA,Uttar Pradesh,40,21
425,AGRA,Uttar Pradesh,39,21
426,AGRA,Uttar Pradesh,40,21
427,AGRA,Uttar Pradesh,40,21
428,AGRA,Uttar Pradesh,40,21
429,AGRA,Uttar Pradesh,40,21
430,AGRA,Uttar Pradesh,40,21
431,AGRA,Uttar Pradesh,40,21
432,AGRA,Uttar Pradesh,39,21
433,AGRA,Uttar Pradesh,39,21
434,AGRA,Uttar Pradesh,39,20
435,AGRA,Uttar Pradesh,40,20
436,AGRA,Uttar Pradesh,39,20
437,AGRA,Uttar Pradesh,39,20
438,AGRA,Uttar Pradesh,39,20
439,AGRA,Uttar Pradesh,39,20
440,AGRA,Uttar Pradesh,39,20
441,AGRA,Uttar Pradesh,39,20
442,AGRA,Uttar Pradesh,39,20
443,AGRA,Uttar Pradesh,39,20
444,AGRA,Uttar Pradesh,39,20
445,AGRA,Uttar Pradesh,39,20
446,AGRA,Uttar Pradesh,39,20
447,AGRA,Uttar Pradesh,39,20
448,AGRA,Uttar Pradesh,39,20
449,AGRA,Uttar Pradesh,39,20
450,AGRA,Uttar Pradesh,39,20
451,AGRA,Uttar Pradesh,39,20
452,AGRA,Uttar Pradesh,39,20
453,AGRA,Uttar Pradesh,39,20
454,AGRA,Uttar Pradesh,39,20
455,AGRA,Uttar Pradesh,39,20
456,AGRA,Uttar Pradesh,39,20
457,AGRA,Uttar Pradesh,39,20
458,AGRA,Uttar Pradesh,39,20
459,AGRA,Uttar Pradesh,39,20
460,AGRA,Uttar Pradesh,39,20
461,AGRA,Uttar Pradesh,39,20
462,AGRA,Uttar Pradesh,39,20
463,AGRA,Uttar Pradesh,39,20
464,AGRA,Uttar Pradesh,39,20
465,AGRA,Uttar Pradesh,39,20
466,AGRA,Uttar Pradesh,39,20
467,AGRA,Uttar Pradesh,39,20
468,AGRA,Uttar Pradesh,39,20
469,AGRA,Uttar Pradesh,39,20
470,AGRA,Uttar Pradesh,39,20
471,AGRA,Uttar Pradesh,39,20
472,AGRA,Uttar Pradesh,39,20
473,AGRA,Uttar Pradesh,39,21
474,AGRA,Uttar Pradesh,39,21
475,AGRA,Uttar Pradesh,39,21
476,AGRA,Uttar Pradesh,39,21
477,AGRA,Uttar Pradesh,39,20
478,AGRA,Uttar Pradesh,39,20
479,AGRA,Uttar Pradesh,39,20
480,AGRA,Uttar Pradesh,39,20
481,AGRA,Uttar Pradesh,39,20
482,AGRA,Uttar Pradesh,39,20
483,AGRA,Uttar Pradesh,39,20
484,AGRA,Uttar Pradesh,39,20
485,AGRA,Uttar Pradesh,39,20
486,AGRA,Uttar Pradesh,39,20
487,AGRA,Uttar Pradesh,39,20
488,AGRA,Uttar Pradesh,39,20
489,AGRA,Uttar Pradesh,39,20
490,AGRA,Uttar Pradesh,39,20
491,AGRA,Uttar Pradesh,39,20
492,AGRA,Uttar Pradesh,39,20
493,AGRA,Uttar Pradesh,39,20
494,AGRA,Uttar Pradesh,39,20
495,AGRA,Uttar Pradesh,38,20
496,AGRA,Uttar Pradesh,38,20
497,AGRA,Uttar Pradesh,39,20
498,AGRA,Uttar Pradesh,39,20
499,AGRA,Uttar Pradesh,39,20
500,AGRA,Uttar Pradesh,39,20
501,AGRA,Uttar Pradesh,39,20
502,AGRA,Uttar Pradesh,39,20
503,AGRA,Uttar Pradesh,39,20
504,AGRA,Uttar Pradesh,39,20
505,AGRA,Uttar Pradesh,39,20
506,AGRA,Uttar Pradesh,39,20
507,AGRA,Uttar Pradesh,39,20
508,AGRA,Uttar Pradesh,39,20
509,AGRA,Uttar Pradesh,39,20
510,AGRA,Uttar Pradesh,39,20
511,AGRA,Uttar Pradesh,39,20
512,AGRA,Uttar Pradesh,39,20
513,AGRA,Uttar Pradesh,39,20
514,AGRA,Uttar Pradesh,39,21
515,AGRA,Uttar Pradesh,39,21
516,AGRA,Uttar Pradesh,39,21
517,AGRA,Uttar Pradesh,39,21
518,AGRA,Uttar Pradesh,39,21
519,AGRA,Uttar Pradesh,39,21
520,AGRA,Uttar Pradesh,39,21
521,AGRA,Uttar Pradesh,39,21
522,AGRA,Uttar Pradesh,39,21
523,AGRA,Uttar Pradesh,39,21
524,AGRA,Uttar Pradesh,39,21
525,AGRA,Uttar Pradesh,39,21
526,AGRA,Uttar Pradesh,39,21
527,AGRA,Uttar Pradesh,39,21
528,AGRA,Uttar Pradesh,39,21
529,AGRA,Uttar Pradesh,39,21
530,AGRA,Uttar Pradesh,39,21
531,AGRA,Uttar Pradesh,39,21
532,AGRA,Uttar Pradesh,39,21
533,AGRA,Uttar Pradesh,39,21
534,AGRA,Uttar Pradesh,39,21
535,AGRA,Uttar Pradesh,39,21
536,AGRA,Uttar Pradesh,39,21
537,AGRA,Uttar Pradesh,39,21
538,AGRA,Uttar Pradesh,39,21
539,AGRA,Uttar Pradesh,39,21
540,AGRA,Uttar Pradesh,39,21
541,AGRA,Uttar Pradesh,39,21
542,AGRA,Uttar Pradesh,39,21
543,AGRA,Uttar Pradesh,39,21
544,AGRA,Uttar Pradesh,39,21
545,AGRA,Uttar Pradesh,39,21
546,AGRA,Uttar Pradesh,39,21
547,AGRA,Uttar Pradesh,39,22
548,AGRA,Uttar Pradesh,39,22
549,AGRA,Uttar Pradesh,39,22
550,AGRA,Uttar Pradesh,39,21
551,AGRA,Uttar Pradesh,39,21
552,AGRA,Uttar Pradesh,39,21
553,AGRA,Uttar Pradesh,39,21
554,AGRA,Uttar Pradesh,39,21
555,AGRA,Uttar Pradesh,39,21
556,AGRA,Uttar Pradesh,39,21
557,AGRA,Uttar Pradesh,39,22
558,AGRA,Uttar Pradesh,39,22
559,AGRA,Uttar Pradesh,39,22
560,AGRA,Uttar Pradesh,39,22
561,AGRA,Uttar Pradesh,39,22
562,AGRA,Uttar Pradesh,39,22
563,AGRA,Uttar Pradesh,39,22
564,AGRA,Uttar Pradesh,39,22
565,AGRA,Uttar Pradesh,39,22
566,AGRA,Uttar Pradesh,39,22
567,AGRA,Uttar Pradesh,39,22
568,AGRA,Uttar Pradesh,39,22
569,AGRA,Uttar Pradesh,39,22
570,AGRA,Uttar Pradesh,39,22
571,AGRA,Uttar Pradesh,38,22
572,AGRA,Uttar Pradesh,39,22
573,AGRA,Uttar Pradesh,39,22
574,AGRA,Uttar Pradesh,39,22
575,AGRA,Uttar Pradesh,39,22
576,AGRA,Uttar Pradesh,39,22
577,AGRA,Uttar Pradesh,39,22
578,AGRA,Uttar Pradesh,39,23
579,AGRA,Uttar Pradesh,39,23
580,AGRA,Uttar Pradesh,39,23
581,AGRA,Uttar Pradesh,39,23
582,AGRA,Uttar Pradesh,39,23
583,AGRA,Uttar Pradesh,39,23
584,AGRA,Uttar Pradesh,39,23
585,AGRA,Uttar Pradesh,39,23
586,AGRA,Uttar Pradesh,39,23
587,AGRA,Uttar Pradesh,39,23
588,AGRA,Uttar Pradesh,39,23
589,AGRA,Uttar Pradesh,39,23
590,AGRA,Uttar Pradesh,39,23
591,AGRA,Uttar Pradesh,39,23
592,AGRA,Uttar Pradesh,39,22
593,AGRA,Uttar Pradesh,39,22
594,AGRA,Uttar Pradesh,39,22
595,AGRA,Uttar Pradesh,39,22
596,AGRA,Uttar Pradesh,39,22
597,AGRA,Uttar Pradesh,39,22
598,AGRA,Uttar Pradesh,39,22
599,AGRA,Uttar Pradesh,39,22
600,AGRA,Uttar Pradesh,39,22
601,AGRA,Uttar Pradesh,39,22
602,AGRA,Uttar Pradesh,39,22
603,AGRA,Uttar Pradesh,39,22
604,AGRA,Uttar Pradesh,39,22
605,AGRA,Uttar Pradesh,39,22
606,AGRA,Uttar Pradesh,39,22
607,AGRA,Uttar Pradesh,39,22
608,AGRA,Uttar Pradesh,39,22
609,AGRA,Uttar Pradesh,39,22
610,AGRA,Uttar Pradesh,39,22
611,AGRA,Uttar Pradesh,39,22
612,AGRA,Uttar Pradesh,39,22
613,AGRA,Uttar Pradesh,39,22
614,AGRA,Uttar Pradesh,39,22
615,AGRA,Uttar Pradesh,39,22
616,AGRA,Uttar Pradesh,39,22
617,AGRA,Uttar Pradesh,39,22
618,AGRA,Uttar Pradesh,39,22
619,AGRA,Uttar Pradesh,39,22
620,AGRA,Uttar Pradesh,39,22
621,AGRA,Uttar Pradesh,39,22
622,AGRA,Uttar Pradesh,39,22
623,AGRA,Uttar Pradesh,39,22
624,AGRA,Uttar Pradesh,39,22
625,AGRA,Uttar Pradesh,39,22
626,AGRA,Uttar Pradesh,39,22
627,AGRA,Uttar Pradesh,39,22
628,AGRA,Uttar Pradesh,39,22
629,AGRA,Uttar Pradesh,39,22
630,AGRA,Uttar Pradesh,39,22
631,AGRA,Uttar Pradesh,39,22
632,AGRA,Uttar Pradesh,39,22
633,AGRA,Uttar Pradesh,39,22
634,AGRA,Uttar Pradesh,39,22
635,AGRA,Uttar Pradesh,39,22
636,AGRA,Uttar Pradesh,39,22
637,AGRA,Uttar Pradesh,39,22
638,AGRA,Uttar Pradesh,39,22
639,AGRA,Uttar Pradesh,39,22
640,AGRA,Uttar Pradesh,39,21
641,AGRA,Uttar Pradesh,39,21
642,AGRA,Uttar Pradesh,39,22
643,AGRA,Uttar Pradesh,39,21
644,AGRA,Uttar Pradesh,39,21
645,AGRA,Uttar Pradesh,39,21
646,AGRA,Uttar Pradesh,39,21
647,AGRA,Uttar Pradesh,39,21
648,AGRA,Uttar Pradesh,39,21
649,AGRA,Uttar Pradesh,39,21
650,AGRA,Uttar Pradesh,39,21
651,AGRA,Uttar Pradesh,39,21
652,AGRA,Uttar Pradesh,39,21
653,AGRA,Uttar Pradesh,39,21
654,AGRA,Uttar Pradesh,40,21
655,AGRA,Uttar Pradesh,40,21
656,AGRA,Uttar Pradesh,40,21
657,AGRA,Uttar Pradesh,40,21
658,AGRA,Uttar Pradesh,40,21
